mmsi,latitude,longitude,sog,cog,true_heading,rate_of_turn,navigation_status,updated,source_name,classb_flag,ship_name,imo,callsign,length,width,draught,destination,type_and_cargo,eta
244730286,52.949657,4.7834,0.0,360.0,511.0,-731.3865,3,2026-06-02 12:00:04.000000,MSSIS,False,GERARD,0,PD8094,0.0,0.0,1.6,MARKEN,33,none
253000108,54.31531,6.3136334,0.2,175.3,90.0,0.0,3,2026-06-02 12:00:04.000000,MSSIS,False,YELLOWSTONE,9464792,LXAM7,0.0,0.0,12.0,NORDLICHT OWF,90,none
503745900,-32.063725,115.746735,0.0,360.0,511.0,-731.3865,0,2026-06-02 12:00:04.000000,MSSIS,False,EGS INDEPENDENCE,0,31777QC,0.0,0.0,0.0,,40,none
503155260,-20.6255,116.75029,0.0,0.0,122.0,0.0,5,2026-06-02 12:00:03.000000,MSSIS,False,SVITZER DORADO,9965162,VMNE,0.0,0.0,0.0,DAMPIER,52,none
477212800,-22.59058,152.94566,12.8,196.4,199.0,-2.187374,0,2026-06-02 12:00:03.000000,MSSIS,False,ASPEN EXPRESS,9901415,VRXJ7,0.0,0.0,11.7,JPMIZAUGLT,80,none
503000134,-20.320902,118.572975,5.4,144.5,133.0,0.0,15,2026-06-02 12:00:03.000000,MSSIS,False,FMG HAMMERHEAD,9822085,VNZ2727,0.0,0.0,6.4,,52,none
503000243,-37.846844,144.93105,0.0,178.9,194.0,0.0,5,2026-06-02 12:00:03.000000,MSSIS,False,SPIRIT OF TASMANIA V,9936599,VMOF,0.0,0.0,6.5,AU GEXAU MEL,60,none
563167500,-8.786714,13.271243,0.0,40.1,226.0,0.0,5,2026-06-02 12:00:03.000000,MSSIS,False,API BHUM,9292149,9V8270,0.0,0.0,11.1,AOLAD,75,none
563234800,17.230104,-17.931307,11.3,358.0,1.0,0.0,0,2026-06-02 12:00:03.000000,MSSIS,False,IVS DUNES,9838515,9V8335,0.0,0.0,13.4,BE GNE,70,none
352004467,23.511417,121.6007,10.4,188.0,191.0,0.0,0,2026-06-02 12:00:03.000000,MSSIS,False,JUI HO,9194816,3E6761,0.0,0.0,9.5,TW KHH,70,none
249536000,18.421202,-69.629616,0.0,69.4,168.0,0.0,5,2026-06-02 12:00:04.000000,MSSIS,False,ECO BORA,1020629,9HA6290,0.0,0.0,7.0,DOCAU,70,none
367188610,27.941893,-82.44897,0.0,360.0,511.0,-731.3865,0,2026-06-02 12:00:04.000000,MSSIS,False,STARSHIP II,0,WDD7601,0.0,0.0,0.0,,0,none
219524000,57.43037,10.539398,0.0,237.5,279.0,-720.00323,5,2026-06-02 12:00:05.000000,MSSIS,False,HDMS VAEDDEREN,0,OUEW,0.0,0.0,6.4,,35,none
244210036,55.27785,14.801888,0.0,90.4,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,PD3326,0.0,0.0,0.0,,37,none
211196300,54.659737,10.020387,0.0,25.8,185.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,HEIDA,0,DCME2,0.0,0.0,2.0,OLPENITZ,37,none
211628860,55.051693,10.157911,0.0,4.3,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,DG5221,0.0,0.0,0.0,,36,none
247229150,44.096024,9.858137,0.1,339.0,68.0,3.6158633,5,2026-06-02 12:00:05.000000,MSSIS,False,EIGHT,1008906,IM9162,0.0,0.0,2.0,CALA GALERA,0,none
338528719,41.708267,-70.75873,0.2,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,KEEOMA,0,,0.0,0.0,0.0,,0,none
248535000,43.73397,7.426505,0.0,219.8,70.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,OKSANCHIK,17920,9HB5787,0.0,0.0,2.7,MONACO,37,none
368300670,48.61119,-123.15604,0.0,284.8,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,WDN6604,0.0,0.0,0.0,,37,none
538070373,38.985493,1.282505,0.1,295.5,126.0,0.0,1,2026-06-02 12:00:05.000000,MSSIS,False,MIKADO,0,V7MO5,0.0,0.0,3.1,IBIZA,36,none
205992130,38.687935,0.35310167,5.1,104.5,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,OP9921,0.0,0.0,0.0,,37,none
255805676,41.784847,16.939379,16.8,311.6,312.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,PANDA 008,9248162,CQEA,0.0,0.0,10.7,HKRJK,79,none
367314810,30.398397,-81.42774,0.0,37.5,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,PILOTBOAT2,0,,0.0,0.0,0.0,,0,none
431600647,35.466465,139.6948,0.0,204.4,176.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,FUKUWAMARU NO5,9152404,JM6537,0.0,0.0,5.1,JP YOK DE,70,none
367609130,47.66279,-122.38765,0.0,298.0,297.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,BELLA K,0,WDH3614,0.0,0.0,3.4,SEATTLE,30,none
224185240,39.214222,2.2617834,0.9,294.8,511.0,-731.3865,3,2026-06-02 12:00:05.000000,MSSIS,False,KATAMBO,0,EA8513,0.0,0.0,3.3,MAR BALEAR,30,none
338484825,47.628395,-122.39455,0.0,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,SONGBIRD,0,,0.0,0.0,0.0,,0,none
247341800,42.798992,14.361965,16.2,225.0,511.0,-731.3865,0,2026-06-02 12:00:05.000000,MSSIS,False,BLUE LADY,9268526,IJHV2,0.0,0.0,2.0,ORTONA,99,none
256002738,39.530334,2.5657933,0.0,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,9HB8810,0.0,0.0,0.0,,37,none
238124840,42.78612,15.957018,2.4,63.8,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,OSINJ,0,,0.0,0.0,0.0,,0,none
235074003,36.147537,-5.364918,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,2CMH7,0.0,0.0,0.0,,53,none
255805903,28.981236,-14.558577,15.0,220.6,217.0,-5.401475,0,2026-06-02 12:00:05.000000,MSSIS,False,CT PACHUCA,9344253,CQIA3,0.0,0.0,6.6,ESLPA,71,none
228233610,38.679234,1.5181867,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,,0.0,0.0,0.0,,36,none
232053433,37.41235,24.396154,0.1,360.0,230.0,0.0,15,2026-06-02 12:00:04.000000,MSSIS,False,COINCIDENCE,0,,0.0,0.0,0.0,,0,none
224026280,43.605656,-6.7673035,0.7,120.6,511.0,-731.3865,7,2026-06-02 12:00:05.000000,MSSIS,False,MADRE RAFAELA,2838683,EA3108,0.0,0.0,0.0,,30,none
503018970,-12.908263,141.6422,1.9,195.5,199.0,0.0,15,2026-06-02 12:00:04.000000,MSSIS,False,,0,VNKT,0.0,0.0,0.0,,30,none
503127780,-43.15793,146.9691,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:04.000000,MSSIS,False,,0,WF973Q,0.0,0.0,0.0,,37,none
251850640,63.8389,-22.417458,0.0,0.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,VESTEINN,0,,0.0,0.0,0.0,,0,none
257031710,59.60944,5.242065,0.0,0.0,211.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,HJELM WAAGE,0,LFBX,0.0,0.0,3.2,BOMLO,51,none
251575240,66.04844,-23.508787,0.0,0.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,7610,0.0,0.0,0.0,,30,none
368419020,32.6804,-117.17145,0.0,287.1,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,WANDERFUL II,0,,0.0,0.0,0.0,,0,none
341166001,37.960503,23.57563,0.0,351.8,511.0,-731.3865,0,2026-06-02 12:00:04.000000,MSSIS,False,TO CALLISTO,5416553,V4HQ5,0.0,0.0,3.2,PIRAEUS,69,none
265573690,61.548805,17.057676,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,SC7523,0.0,0.0,0.0,,37,none
259032680,63.612995,9.146493,22.5,137.1,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,LITJEN,0,,0.0,0.0,0.0,,0,none
376038000,37.961876,23.491331,0.0,338.5,243.0,0.0,5,2026-06-02 12:00:04.000000,MSSIS,False,NORTHWIND II,1003023,J8Y4734,0.0,0.0,2.8,ZEA MARINA,37,none
244100929,52.76968,5.119775,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,LEVANTE,0,,0.0,0.0,0.0,,0,none
244384806,52.310394,5.1478367,0.1,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,PLONS,0,,0.0,0.0,0.0,,0,none
503012920,-20.5929,117.16956,0.0,347.1,2.0,0.0,0,2026-06-02 12:00:04.000000,MSSIS,False,WAMALHANHA,9635937,VHOX,0.0,0.0,6.0,,52,none
265009000,57.20925,17.741302,10.2,148.2,146.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,SVEA,9829332,SEYB,0.0,0.0,6.0,SURVEY,90,none
230946000,60.311424,25.552235,0.0,225.2,181.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,UKKO,9230244,OJIJ,0.0,0.0,5.6,FIPRV ESCORT TUG,52,none
368133460,41.486923,-71.31725,0.0,335.6,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,COASTAL QUEEN,0,,0.0,0.0,0.0,,0,none
259457000,61.93029,5.118365,0.0,158.3,81.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,FJELLMOEY,9169263,LIWR,0.0,0.0,5.5,MAALOY,30,none
367703790,28.598461,-96.17769,3.8,41.0,37.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,AMERICAN PROGRESS,0,WD14961,0.0,0.0,2.8,HOUSTON TX,57,none
338505414,42.434486,-82.87342,0.0,360.0,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,DEO VOLENTE,0,,0.0,0.0,0.0,,0,none
259491000,58.939613,11.169585,0.0,224.2,82.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,VESLEO II,7922867,LJCU,0.0,0.0,2.5,STOMSTADKOSTER,60,none
316047991,49.2917,-123.12456,0.0,14.9,141.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,,0,,0.0,0.0,0.0,,37,none
352003450,23.628983,58.569817,0.0,305.0,308.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,HOANH SON PACIFIC,9324239,3E5115,0.0,0.0,12.6,MUSCATOMAN,70,none
649132000,25.72952,56.552227,0.0,360.0,56.0,0.0,1,2026-06-02 12:00:05.000000,MSSIS,False,CORAL,9142318,TZBF1,0.0,0.0,3.8,SHINAS,80,none
244830936,51.445404,3.5892668,0.0,0.0,511.0,-731.3865,0,2026-06-02 12:00:05.000000,MSSIS,False,ENTEQ 1,0,PB2852,0.0,0.0,0.2,VLISSINGEN,99,none
244670362,53.486927,6.7530284,7.1,266.5,511.0,-731.3865,9,2026-06-02 12:00:05.000000,MSSIS,False,UQ15 CAROLINE ELISE,0,PBEA,0.0,0.0,2.0,SCHEVENINGEN,30,none
265585620,64.6841,21.215681,0.0,283.6,21.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,PILOT 791 SE,0,SMTZ,0.0,0.0,1.2,PILOT BOAT VHFCH11,50,none
211660580,49.536804,8.436225,0.0,360.0,511.0,-731.3865,5,2026-06-02 12:00:05.000000,MSSIS,False,ASCHENDORF,0,,0.0,0.0,1.0,MANNHEIM,0,none
205367990,51.255505,4.3807516,0.0,360.0,511.0,-731.3865,0,2026-06-02 12:00:05.000000,MSSIS,False,PAGADDER,0,OT3679,0.0,0.0,0.0,BOTLEK,89,none
366999637,32.686337,-117.23463,0.0,129.1,511.0,-731.3865,5,2026-06-02 12:00:05.000000,MSSIS,False,CG SEA OTTER,0,NJOM,0.0,0.0,1.9,,55,none
636023377,51.324993,4.3031483,0.0,351.8,226.0,0.0,5,2026-06-02 12:00:05.000000,MSSIS,False,DICTADOR,1055430,5LNK5,0.0,0.0,9.5,BEANR,80,none
375002,21.336973,121.12675,1.8,35.2,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,LONGLINE BUOY 0290,0,,0.0,0.0,0.0,,0,none
366991421,30.679867,-88.03442,0.0,92.9,93.0,0.0,0,2026-06-02 12:00:05.000000,MSSIS,False,AUXILIARY 7,9905394,NRTS,0.0,0.0,9.1,MOBILE,90,none
366992950,29.119333,-90.21163,0.1,124.4,511.0,-731.3865,0,2026-06-02 12:00:05.000000,MSSIS,False,MEGAN JOLIE,8986195,WDC2424,0.0,0.0,0.3,EI327A,60,none
503014020,-27.45422,153.19194,0.0,308.1,511.0,0.0,15,2026-06-02 12:00:05.000000,MSSIS,False,BALI HAI 2,0,,0.0,0.0,0.0,,0,none
211792430,44.489502,14.394524,6.5,270.1,511.0,0.0,15,2026-06-02 12:00:06.000000,MSSIS,False,,0,DF2963,0.0,0.0,0.0,,36,none
244740441,52.981792,5.1082015,0.0,169.8,511.0,-731.3865,5,2026-06-02 12:00:05.000000,MSSIS,False,NIR
